id,channelId,channelDetails_title,programId,remark,start_date,start_timezone_type,start_timezone,end_date,end_timezone_type,end_timezone,title,blockTitle,subTitle,lead,shortDescription,description,assetId,image_representations_small,image_representations_large,genre,attributes_isLive,attributes_hasTwoLanguages,attributes_hasSubtitle,attributes_hasSignLanguage,attributes_hasVisualDescription,attributes_isFollowUp,attributes_isDolbyDigital,attributes_isRepetition,attributes_repetitionDescription,seriesNumber,seriesTotal,seasonNumber,productionCountry,productionYear,ageRating,linkEditorial,linkShop,linkDetail,actors,contributions,isHighlight,vodUrl
748bbb79-c219-4723-9dbc-8a7c15a4a02d,srf-1,SRF 1,863a8be9-ae3c-49d9-8627-40ea93fb9666,"",2018-03-05 15:55:00.000000,1,+01:00,2018-03-05 17:30:00.000000,1,+01:00,Klinik unter Palmen,"",Todfreunde,"Die Klinikchefin Helen Berger versucht mit allen Mitteln, Doktor Hofmann zu halten, nachdem dieser bei dem Unfall Gepäck und Papiere verloren hat. Derweil lässt der deutsche Chirurg Dr. Westendorp auf sich warten, der sich noch auf einem Segeltörn durch die Karibik befindet. Die Vergnügungsreise entwickelt sich jedoch zu einem Trip in den Abgrund. ","","Dr. Frank Hofmann (Klausjürgen Wussow) hat sich einen alten Traum erfüllt und ist auf den Spuren Ernest Hemingways nach Kuba gereist. Er ist fest entschlossen, nicht einmal in die Nähe eines Skalpells zu kommen. Doch am letzten Tag macht ihm ein betrunkener Taxifahrer einen Strich durch die Rechnung und Hofmann landet als Patient in der Clinica Santa Lucia, die von der Anästhesistin Helen Berger (Uschi Glas) geführt wird. Dr. Berger, eine taffe Chefin und alleinerziehende Mutter, hat einige Probleme. Sie liegt ständig im Streit mit dem exzentrischen französischen Pathologen Michel Cornu (Gerd Silberbauer). Zudem braucht die Klinik dringend einen Chirurgen. Da kommt es Berger gerade recht, dass sich Hofmann als begnadeterer Operateur entpuppt. Sie versucht mit allen Mitteln, den Doktor, der bei dem Unfall alles verloren hat, zu halten. Zumindest so lange, bis der Chirurg aus Deutschland, den sie verpflichtet hat, in Kuba eintrifft. Der lässt jedoch auf sich warten: Dr. Peter Westendorp (Max Tidof), ein Hamburger Millionenerbe und Arztsohn, hat es eigentlich nicht nötig, zu arbeiten und befindet sich noch auf einem Segeltörn durch die Karibik. Mit an Bord sind seine junge Frau Maren (Julia Thurnau) und sein Studienfreund Jan Ahrens (Konstantin Graudus). Auf der Vergnügungsreise kommt es jedoch zu einem Unfall, bei dem Westendorp spurlos verschwindet. ","",https://www.srf.ch/static/programm/tv/images/small/3a56a3f2c4e88c7cb09e2ea84be7be490bad7d2b.jpg,https://www.srf.ch/static/programm/tv/images/large/3a56a3f2c4e88c7cb09e2ea84be7be490bad7d2b.jpg,Spielfilm,false,false,false,false,false,false,false,false,"",19,0,0,AT,2001,0,"","","","[{""name""=>""Dr. Frank Hofmann"", ""realName""=>""Klausjürgen Wussow"", ""role""=>""Mit""}, {""name""=>""Dr. Helen Berger"", ""realName""=>""Uschi Glas"", ""role""=>""Mit""}, {""name""=>""Dr. Michel Cornu"", ""realName""=>""Gerd Silberbauer"", ""role""=>""Mit""}, {""name""=>""Dr. Oscar la Fuenta"", ""realName""=>""Wolf Roth"", ""role""=>""Mit""}, {""name""=>""Jan Ahrens"", ""realName""=>""Konstantin Graudus"", ""role""=>""Mit""}, {""name""=>"""", ""realName""=>""Otto W. Retzer"", ""role""=>""Regie:""}, {""name""=>"""", ""realName""=>""Rolf René Schneider"", ""role""=>""Drehbuch:""}, {""name""=>"""", ""realName""=>""Mike Gast"", ""role""=>""Kamera:""}]",[],false,""
e6addd0d-9788-40b2-a0f5-17eb53c42544,srf-1,SRF 1,cc348441-2b23-49b4-8167-dd2b3f21b3d6,"",2018-03-05 17:30:00.000000,1,+01:00,2018-03-05 17:40:00.000000,1,+01:00,Guetnachtgschichtli,"",Masha und der Bär - Wunderbar farbig,"Masha, ein überaus aktives kleines Mädchen, lernt eines Tages im Wald einen grummligen, grossen Bären kennen. Dieser lebt alleine und liebt seinen ruhigen und gemütlichen Alltag über alles. Masha stellt mit ihren Ideen und Aktionen seine Welt komplett auf den Kopf. Und so erleben beide von nun an wilde Abenteuer und haben viel Spass zusammen. «Masha und der Bär» ist eine Animationsserie mit viel Herz für die ganze Familie.«","","Mascha malt den Schneewald, die Tiere und zum Schluss auch noch den wohl deprimierten Künstler-Bären farbenfroh.	","",https://www.srf.ch/static/programm/tv/images/small/4bab9223b498e1a20ef5b7898cd7bb002389e42a.jpg,https://www.srf.ch/static/programm/tv/images/large/4bab9223b498e1a20ef5b7898cd7bb002389e42a.jpg,Kinder / Jugend,false,false,false,false,false,false,false,true,"",0,0,0,"",0,0,"","","",[],[],false,""
9b65b226-4bbf-4247-bf02-c9aa760bc10e,srf-1,SRF 1,21cc7f21-934b-4039-9419-da74f0ff854e,"",2018-03-05 17:40:00.000000,1,+01:00,2018-03-05 18:00:00.000000,1,+01:00,Telesguard,"",Emissiun d'infurmaziun - Deutsche Untertitel auf TXT 777,"","","","","",Nachrichten,false,false,true,false,false,false,false,false,"",0,0,0,CH,2018,0,www.rtr.ch,"","",[],[],false,""
eb2b72b9-1710-4de1-95e4-c70d7fb80283,srf-1,SRF 1,57f7f966-eb94-40ab-b331-8d0d16990d28,"",2018-03-05 18:00:00.000000,1,+01:00,2018-03-05 18:10:00.000000,1,+01:00,Tagesschau,"","","","","","","",Nachrichten,false,false,true,false,false,false,false,false,"",0,0,0,CH,2018,0,http://www.srf.ch/news,"","",[],[],false,""
eb5f0e32-3750-4a92-8fb9-29aaffd213b3,srf-1,SRF 1,85b092c2-1d47-4164-84da-870e736808b1,"",2018-03-05 18:10:00.000000,1,+01:00,2018-03-05 18:15:00.000000,1,+01:00,Meteo,"","","","","","","",Info / Dok,false,false,true,false,false,false,false,false,"",0,0,0,CH,2018,0,meteo.srf.ch,"","",[],[],false,""
c4430bf9-80a9-4930-89d3-a270b624a0cb,srf-1,SRF 1,1482dc67-5969-4e41-aba7-acdfc2c39050,"",2018-03-05 18:15:00.000000,1,+01:00,2018-03-05 18:40:00.000000,1,+01:00,"Mini Beiz, dini Beiz","","",Fünf Stammgäste gehen fünf Tage lang auf Beizentour in einer Schweizer Region. Jeder von ihnen stellt den anderen an einem Tag der Woche seine Lieblingsbeiz vor.,Fünf Stammgäste gehen fünf Tage lang auf Beizentour in einer Schweizer Region. Jeder von ihnen stellt den anderen an einem Tag der Woche seine Lieblingsbeiz vor.,"","",https://www.srf.ch/static/programm/tv/images/small/6134858248207a4d03e5860d9785234e767b8eaa.jpg,https://www.srf.ch/static/programm/tv/images/large/6134858248207a4d03e5860d9785234e767b8eaa.jpg,Unterhaltung,false,false,false,false,false,false,false,false,"",1,0,0,CH,2017,0,"","","",[],[],false,""
c30c90ae-1624-49eb-9d7b-d429eec2fa5f,srf-1,SRF 1,8a9928ad-ec1c-4fb6-8339-44132cc924de,"",2018-03-05 18:40:00.000000,1,+01:00,2018-03-05 18:59:00.000000,1,+01:00,G&G Spezial - Oscars 2018,"","Die Highlights vom Roten Teppich, der Verleihung, der Afterparties","«Glanz & Gloria» widmet seine normale Wochensendung der Oscar-Verleihung im Dolby Theatre in Los Angeles. Gezeigt werden die schönsten Roben, die glücklichsten Siegerinnen und Sieger sowie die emotionalsten Dankesreden.","","","",https://www.srf.ch/static/programm/tv/images/small/2acc935c635f7f760f4208bf70c4236286cf6821.jpg,https://www.srf.ch/static/programm/tv/images/large/2acc935c635f7f760f4208bf70c4236286cf6821.jpg,Unterhaltung,true,false,true,false,false,false,false,false,"",0,0,0,CH,2018,0,www.srf.ch/sendungen/glanz-und-gloria,"","","[{""name""=>"""", ""realName""=>""Annina Frey"", ""role""=>""Moderation:""}]",[],false,""
c1d335fa-d3e8-4683-9fed-9e406d2953d7,srf-1,SRF 1,c1600f04-cb1f-4c39-a729-d4ebd18232e1,"",2018-03-05 19:00:00.000000,1,+01:00,2018-03-05 19:25:00.000000,1,+01:00,Schweiz aktuell,"","","","","","","",Nachrichten,false,false,true,false,false,false,false,false,"",0,0,0,CH,2018,0,www.srf.ch/sendungen/schweiz-aktuell,"","",[],[],false,""
3a2c0455-136e-46df-9dd3-9a3ba9b5d6a1,srf-1,SRF 1,8e7b1cde-f363-45de-a3b5-58b32fd19662,"",2018-03-05 19:25:00.000000,1,+01:00,2018-03-05 19:30:00.000000,1,+01:00,SRF Börse,"","","","","","","",Nachrichten,false,false,true,false,false,false,false,false,"",0,0,0,CH,2018,0,http://www.srf.ch/sendungen/srf-boerse,"","",[],[],false,""
8286da0a-0547-4592-84b0-97867af7c126,srf-1,SRF 1,c95fcbbb-7361-4b54-8d5b-caec3510c614,"",2018-03-05 19:30:00.000000,1,+01:00,2018-03-05 19:55:00.000000,1,+01:00,Tagesschau,"","","","","","","",Nachrichten,false,false,true,false,false,false,false,false,"",0,0,0,CH,2018,0,http://www.srf.ch/news,"","",[],[],false,""
85da0d6e-c48d-4ef0-9b52-3acde3ce7a26,srf-1,SRF 1,afacb2a8-4ed1-47aa-96ea-b6f8112eb671,"",2018-03-05 19:55:00.000000,1,+01:00,2018-03-05 20:05:00.000000,1,+01:00,Meteo,"","","","","","","",Info / Dok,false,false,true,false,false,false,false,false,"",0,0,0,CH,2018,0,meteo.srf.ch,"","",[],[],false,""
4024df0f-187c-4b50-a6d8-9cf934bd9d06,srf-1,SRF 1,423c3ba8-fe69-4d3c-a627-da92ecf3df84,"",2018-03-05 20:05:00.000000,1,+01:00,2018-03-05 21:05:00.000000,1,+01:00,1 gegen 100,"","","100 clevere Köpfe wollen alle nur das eine: gewinnen in der Montagabend-Quizshow bei Susanne Kunz. Doch der Weg auf die Quiz-Insel ist steinig, und der aktuelle Kandidat im Ring clever. Wird er es schaffen, alle 100 Gegnerinnen und Gegner wegzuspielen und das Spiel als Sieger zu verlassen? Dazu braucht es starke Nerven, ein grosses Allgemeinwissen, Taktik und oft auch etwas Glück. Aber wer es bei «1 gegen 100» in die Mitte schafft, hat sowieso schon viel erreicht.","","","",https://www.srf.ch/static/programm/tv/images/small/d6d74a4b54171402964fcf4c2eb305e85ec791c9.jpg,https://www.srf.ch/static/programm/tv/images/large/d6d74a4b54171402964fcf4c2eb305e85ec791c9.jpg,Unterhaltung,false,false,true,false,true,false,false,false,"",245,0,0,CH,2018,0,www.srf.ch/1gegen100,"","","[{""name""=>"""", ""realName""=>""Susanne Kunz"", ""role""=>""Moderation:""}]",[],false,""
c0dd20e7-354a-4f91-9d1f-7bdf9df18b7b,srf-1,SRF 1,56f58bcb-f19d-481e-a436-02d6c81135aa,"",2018-03-05 21:05:00.000000,1,+01:00,2018-03-05 21:50:00.000000,1,+01:00,Puls,"",Gesundheitsmagazin - Zweitmeinung - wann ist sie sinnvoll?,"Wenn Therapievorschläge eines Arztes verunsichern, kann eine ärztliche Zweitmeinung sinnvoll sein. Doch wie findet man diese, und wer bezahlt sie? «Puls» gibt Tipps, wann eine zweite Einschätzung angebracht ist und wie man dabei vorgehen soll. Weitere Themen: Gesundheitsrisiko 5G-Antennen? Und: Können sich Tätowierungen in einem MRI entzünden? ","","","",https://www.srf.ch/static/programm/tv/images/small/e7212a8f11fa4fd8d4b87eed8ef4e822164cfcea.jpg,https://www.srf.ch/static/programm/tv/images/large/e7212a8f11fa4fd8d4b87eed8ef4e822164cfcea.jpg,Info / Dok,false,false,true,false,false,false,false,false,"",0,0,0,"",2018,0,www.srf.ch/puls,"","","[{""name""=>"""", ""realName""=>""Odette Frey"", ""role""=>""Moderation:""}]","[{""title""=>""Zweitmeinung - wann ist sie sinnvoll?"", ""description""=>""Wenn Therapievorschläge eines Arztes verunsichern, kann eine ärztliche Zweitmeinung sinnvoll sein. Doch wie findet man diese, und wer bezahlt sie? «Puls» gibt Tipps, wann eine zweite Einschätzung angebracht ist und wie man dabei vorgehen soll. ""}, {""title""=>""Gesundheitsrisiko 5G-Antennen?"", ""description""=>""Schneller surfen als bisher, ganz neue technologische Möglichkeiten eröffnen: 5G heisst das Heilsversprechen. Doch dafür reicht die derzeitige Mobilfunkinfrastruktur in der Schweiz nicht aus. Nun sollen Sendemasten stärker strahlen dürfen als bisher - und dafür müssten geltende Grenzwerte gelockert werden. Ein technologischer Sprung nach vorne, doch mit welchen Risiken und Nebenwirkungen für die Bevölkerung?""}]",false,""
4a29e654-3717-4d76-98d7-ec2bda907b1a,srf-1,SRF 1,27c9ce0c-204e-4bd9-8cca-2f439df6740d,"",2018-03-05 21:50:00.000000,1,+01:00,2018-03-05 22:15:00.000000,1,+01:00,10vor10,"","","","","","","",Nachrichten,false,false,true,false,false,false,false,false,"",0,0,0,CH,2018,0,www.srf.ch/10vor10,"","","[{""name""=>"""", ""realName""=>""Arthur Honegger"", ""role""=>""Moderation:""}]",[],false,""
ea21b19d-0431-4c24-845a-6448b8354688,srf-1,SRF 1,bbcb99e9-2a6f-4062-8bb1-166b8bd9283f,"",2018-03-05 22:15:00.000000,1,+01:00,2018-03-05 22:25:00.000000,1,+01:00,Meteo,"","","","","","","",Info / Dok,false,false,true,false,false,false,false,false,"",0,0,0,CH,2018,0,meteo.srf.ch,"","",[],[],false,""
9e420ee5-2e2e-4c4c-8ebc-a6b502297ef0,srf-1,SRF 1,c2c49350-210f-4663-b894-520cee0f90ef,"",2018-03-05 22:25:00.000000,1,+01:00,2018-03-05 23:00:00.000000,1,+01:00,ECO,"",Das Wirtschaftsmagazin - ECO-Spezial: Aufholjagd in der Automobilindustrie ,"Gleichgültig ob Staatsbetrieb, Start-up oder Branchenführer - Chinas Autohersteller haben alle das gleiche Ziel: Sie wollen, dass die ganze Welt chinesisch fährt, nicht nur die eigene Bevölkerung. Und die Chancen, dass diese Strategie aufgeht, stehen gut. Denn Chinas Autohersteller haben sich längst an die Spitze des technologischen Wandels gesetzt, weg vom Verbrennungsmotor hin zum Elektroantrieb. «ECO Spezial» zeigt, wie China die erfolgsverwöhnte Automobilbranche unter Zugzwang setzt und welche Konsequenzen der technologische Wandel für Wertschöpfung und Arbeitsplätze hat.",China macht Tempo in der Elektromobilität und hat die etablierten Autohersteller rechts überholt. Diese reagieren - gezwungenermassen. ,"","",https://www.srf.ch/static/programm/tv/images/small/66b2627e66bd3688a924e2862682d48dd03a0517.jpg,https://www.srf.ch/static/programm/tv/images/large/66b2627e66bd3688a924e2862682d48dd03a0517.jpg,Info / Dok,false,false,true,false,false,false,false,false,"",0,0,0,"",2018,0,www.srf.ch/eco,"","","[{""name""=>"""", ""realName""=>""Reto Lipp"", ""role""=>""Moderation:""}]",[],false,""
a437d9ee-e10a-4fd7-9f25-a9da82d6f9d3,srf-1,SRF 1,20795399-e17c-4040-9083-3a5d356bf8a3,"",2018-03-05 23:00:00.000000,1,+01:00,2018-03-05 23:35:00.000000,1,+01:00,Schawinski,"","","","","","",https://www.srf.ch/static/programm/tv/images/small/503e29cd734f6cb3b81d5d9941aa720e03767d62.jpg,https://www.srf.ch/static/programm/tv/images/large/503e29cd734f6cb3b81d5d9941aa720e03767d62.jpg,Info / Dok,false,false,false,false,false,false,false,false,"",263,0,0,"",2018,0,"","","",[],[],false,""
cf690ae0-4935-43cf-ad50-21ca411665b0,srf-1,SRF 1,0ee6205c-2927-4c22-8ef1-4437bc728e90,"",2018-03-05 23:35:00.000000,1,+01:00,2018-03-05 23:50:00.000000,1,+01:00,Tagesschau Nacht,"","","","","","","",Nachrichten,false,false,false,false,false,false,false,false,"",0,0,0,CH,2018,0,http://www.srf.ch/news,"","",[],[],false,""
850bdc91-f661-4eb9-9026-8f86583188f4,srf-1,SRF 1,ee36c774-4208-4204-93e2-4b83ca1bf35c,"",2018-03-05 23:50:00.000000,1,+01:00,2018-03-06 00:50:00.000000,1,+01:00,The Missing,"",Bete für mich,"Drei Tage nach Olivers Verschwinden konzentrieren sich die Ermittlungen der Polizei auf einen bekannten Pädophilen. Während die Verzweiflung der Eltern wächst, stürzen sich die Medien auf den spektakulären Fall. In der Gegenwart bekommt Tony Unterstützung dabei, den Fall wieder aufzurollen, als ein vielversprechender Beweis auftaucht. ","","2006. Mittlerweile ist der kleine Oliver seit drei Tagen verschwunden. Ein erster Verdacht fällt auf Vincent Bourg (Titus De Voogdt), einen bekannten Pädophilen, der in dieser Gegend wohnt. Vincent wird jedoch kurz darauf mit einem scheinbar glaubhaften Alibi wieder entlassen. Nachdem sich Emily (Frances O'Connor) und Tony (James Nesbitt) in ihrer Not an die Öffentlichkeit gewendet haben, erhalten die beiden ein grosszügiges Angebot eines Fremden. Der ambitionierte Journalist Malik Suri (Arsher Ali) macht sich indes die wachsende Verzweiflung der Eltern zunutze und behauptet gegenüber Tony, Informationen über den Verdächtigen Vincent Bourg zu besitzen. Heute. Tony sucht weiter wie besessen nach seinem Sohn und stösst auf einen ersten konkreten Beweis. Die neue Spur scheint vielversprechend zu sein und weckt auch das Interesse des mittlerweile pensionierten Ermittlers Julien Baptiste (Tchéky Karyo), der die Ermittlungen damals geführt hatte. Um endlich dahinter zu kommen, was mit Oliver Hughes geschehen ist, kehrt auch er nach Châlon-du-Bois zurück.","",https://www.srf.ch/static/programm/tv/images/small/10eda634441226eb7c5be9d5fda0c7c926223398.jpg,https://www.srf.ch/static/programm/tv/images/large/10eda634441226eb7c5be9d5fda0c7c926223398.jpg,Serie,false,true,true,false,false,false,false,false,"",2,8,1,GB/US,2014,16,"","","","[{""name""=>""Tony Hughes"", ""realName""=>""James Nesbitt"", ""role""=>""Mit""}, {""name""=>""Emily Hughes"", ""realName""=>""Frances O'Connor"", ""role""=>""Mit""}, {""name""=>""Julien Baptiste"", ""realName""=>""Tchéky Karyo"", ""role""=>""Mit""}, {""name""=>""Oliver Hughes"", ""realName""=>""Oliver Hunt"", ""role""=>""Mit""}, {""name""=>""Khalid Ziane"", ""realName""=>""Saïd Taghmaoui"", ""role""=>""Mit""}, {""name""=>""Mark Walsh"", ""realName""=>""Jason Flemyng"", ""role""=>""Mit""}, {""name""=>""Laurence Relaud"", ""realName""=>""Emilie Dequenne"", ""role""=>""Mit""}, {""name""=>"""", ""realName""=>""Harry Williams"", ""role""=>""Drehbuch:""}, {""name""=>"""", ""realName""=>""Jack Williams"", ""role""=>""Drehbuch:""}]",[],false,""
23203708-fe4b-44eb-a804-5db7db0a96b4,srf-1,SRF 1,89a342ac-a38f-482d-8f7b-6aa76a142cb1,"",2018-03-06 00:50:00.000000,1,+01:00,2018-03-06 02:35:00.000000,1,+01:00,Madame empfiehlt sich,"","","Catherine Deneuve ist die 60-jährige Bettie, die desillusioniert vom Leben und den Männern, kurzentschlossen ihrem Alltag als Restaurantbesitzerin entflieht und mit dem Auto ziellos durch die französische Provinz fährt. «Die Süddeutsche» meint dazu: «Ein Feelgood-Roadmovie voller Tabaksehnsucht hat Regisseurin Emanuelle Bercot der Schauspiel-Diva Catherine Deneuve mit 'Madame empfiehlt sich' auf den Leib geschrieben.» SRF 1 zeigt den Film in Zweikanalton deutsch/französisch.","Als Bettie (Catherine Deneuve) mit 60 plötzlich von ihrem Lebensgefährten verlassen, muss sie ihr Leben neu erfinden. Spontan begibt sie sich auf einen Roadtrip durch die französische Provinz.","Die 60-jährige Bettie (Catherine Deneuve) führt ein kleines Restaurant in der bretonischen Provinz. Die ehemalige Miss Bretagne ist immer noch eine schöne Frau, doch das Leben meint es nicht allzu gut mit ihr. Der Mann, mit dem sie seit Jahren eine Affäre hatte, hat sie eben für eine Jüngere verlassen, ihre Mutter nervt, ihre Tochter redet nicht mehr mit ihr, und das Familienrestaurant steht kurz vor der Pleite.Als ihr die Zigaretten ausgehen, hat Bettie die Nase voll: Sie steigt ins Auto und fährt los. Die Suche nach Tabakwaren an einem Sonntag auf dem Land erweist sich als schwierig. Sie trifft einen Greis, der ihr beim Zigarettendrehen sein Leben erzählt. In einem Nachtklub wird sie von einem jungen Mann angemacht. Als sie am nächsten Morgen in seinem Bett aufwacht, meint dieser, er hätte sich beim Liebemachen vorgestellt, wie schön sie vor 40 Jahren gewesen sein müsse. Betties vermeintliche Rauchpause erweist sich immer mehr als ziellose Flucht vor einem Leben, das sie nicht mehr mag. Dann beschliesst sie, ihren Enkel zu besuchen, den sie eigentlich gar nie kennengelernt hat.","",https://www.srf.ch/static/programm/tv/images/small/20fe98b820303ad23773daa53cf086c0b405f810.jpg,https://www.srf.ch/static/programm/tv/images/large/20fe98b820303ad23773daa53cf086c0b405f810.jpg,Spielfilm,false,true,false,false,false,false,true,true,"",0,0,0,FR,2013,12,"","","","[{""name""=>""Bettie"", ""realName""=>""Catherine Deneuve"", ""role""=>""Mit""}, {""name""=>""Charly"", ""realName""=>""Nemo  Schiffman"", ""role""=>""Mit""}, {""name""=>""Alain"", ""realName""=>""Gérard  Garouste"", ""role""=>""Mit""}, {""name""=>""Muriel"", ""realName""=>""Camille"", ""role""=>""Mit""}, {""name""=>""Annie"", ""realName""=>""Claude Gensac"", ""role""=>""Mit""}, {""name""=>""Fanfan"", ""realName""=>""Mylène Demongeot"", ""role""=>""Mit""}, {""name""=>""Jeanne"", ""realName""=>""Hafsia Herzi"", ""role""=>""Mit""}, {""name""=>"""", ""realName""=>""Emmanuelle Bercot"", ""role""=>""Regie:""}, {""name""=>"""", ""realName""=>""Emmanuelle Bercot"", ""role""=>""Drehbuch:""}, {""name""=>"""", ""realName""=>""Jérôme Tonnerre"", ""role""=>""Drehbuch:""}, {""name""=>"""", ""realName""=>""Guillaume Schiffman"", ""role""=>""Kamera:""}]",[],false,""
6ff3fb8e-3a8c-4116-957a-f3df5c64deed,srf-1,SRF 1,423c3ba8-fe69-4d3c-a627-da92ecf3df84,"",2018-03-06 02:35:00.000000,1,+01:00,2018-03-06 03:25:00.000000,1,+01:00,1 gegen 100,"","","100 clevere Köpfe wollen alle nur das eine: gewinnen in der Montagabend-Quizshow bei Susanne Kunz. Doch der Weg auf die Quiz-Insel ist steinig, und der aktuelle Kandidat im Ring clever. Wird er es schaffen, alle 100 Gegnerinnen und Gegner wegzuspielen und das Spiel als Sieger zu verlassen? Dazu braucht es starke Nerven, ein grosses Allgemeinwissen, Taktik und oft auch etwas Glück. Aber wer es bei «1 gegen 100» in die Mitte schafft, hat sowieso schon viel erreicht.","","","",https://www.srf.ch/static/programm/tv/images/small/d6d74a4b54171402964fcf4c2eb305e85ec791c9.jpg,https://www.srf.ch/static/programm/tv/images/large/d6d74a4b54171402964fcf4c2eb305e85ec791c9.jpg,Unterhaltung,false,false,true,false,true,false,false,true,Wiederholung vom 05.03.2018,245,0,0,CH,2018,0,www.srf.ch/1gegen100,"","","[{""name""=>"""", ""realName""=>""Susanne Kunz"", ""role""=>""Moderation:""}]",[],false,""
63b86f71-79bd-45e8-8813-ad48b346a2ba,srf-1,SRF 1,c2c49350-210f-4663-b894-520cee0f90ef,"",2018-03-06 03:25:00.000000,1,+01:00,2018-03-06 03:55:00.000000,1,+01:00,ECO,"",Das Wirtschaftsmagazin - ECO-Spezial: Aufholjagd in der Automobilindustrie ,"Gleichgültig ob Staatsbetrieb, Start-up oder Branchenführer - Chinas Autohersteller haben alle das gleiche Ziel: Sie wollen, dass die ganze Welt chinesisch fährt, nicht nur die eigene Bevölkerung. Und die Chancen, dass diese Strategie aufgeht, stehen gut. Denn Chinas Autohersteller haben sich längst an die Spitze des technologischen Wandels gesetzt, weg vom Verbrennungsmotor hin zum Elektroantrieb. «ECO Spezial» zeigt, wie China die erfolgsverwöhnte Automobilbranche unter Zugzwang setzt und welche Konsequenzen der technologische Wandel für Wertschöpfung und Arbeitsplätze hat.",China macht Tempo in der Elektromobilität und hat die etablierten Autohersteller rechts überholt. Diese reagieren - gezwungenermassen. ,"","",https://www.srf.ch/static/programm/tv/images/small/66b2627e66bd3688a924e2862682d48dd03a0517.jpg,https://www.srf.ch/static/programm/tv/images/large/66b2627e66bd3688a924e2862682d48dd03a0517.jpg,Info / Dok,false,false,true,false,false,false,false,true,Wiederholung vom 05.03.2018,0,0,0,"",2018,0,www.srf.ch/eco,"","","[{""name""=>"""", ""realName""=>""Reto Lipp"", ""role""=>""Moderation:""}]",[],false,""
455df6d7-d4ac-4ee6-b4c2-edf8feb64b87,srf-1,SRF 1,20795399-e17c-4040-9083-3a5d356bf8a3,"",2018-03-06 03:55:00.000000,1,+01:00,2018-03-06 04:25:00.000000,1,+01:00,Schawinski,"","","","","","",https://www.srf.ch/static/programm/tv/images/small/503e29cd734f6cb3b81d5d9941aa720e03767d62.jpg,https://www.srf.ch/static/programm/tv/images/large/503e29cd734f6cb3b81d5d9941aa720e03767d62.jpg,Info / Dok,false,false,false,false,false,false,false,true,Wiederholung vom 05.03.2018,263,0,0,"",2018,0,"","","",[],[],false,""
18abec0b-f5c9-4062-80de-610f1c06bd97,srf-1,SRF 1,8a9928ad-ec1c-4fb6-8339-44132cc924de,"",2018-03-06 04:25:00.000000,1,+01:00,2018-03-06 04:40:00.000000,1,+01:00,G&G Spezial - Oscars 2018,"","Die Highlights vom Roten Teppich, der Verleihung, der Afterparties","«Glanz & Gloria» widmet seine normale Wochensendung der Oscar-Verleihung im Dolby Theatre in Los Angeles. Gezeigt werden die schönsten Roben, die glücklichsten Siegerinnen und Sieger sowie die emotionalsten Dankesreden.","","","",https://www.srf.ch/static/programm/tv/images/small/2acc935c635f7f760f4208bf70c4236286cf6821.jpg,https://www.srf.ch/static/programm/tv/images/large/2acc935c635f7f760f4208bf70c4236286cf6821.jpg,Unterhaltung,false,false,true,false,false,false,false,true,Wiederholung vom 05.03.2018,0,0,0,CH,2018,0,www.srf.ch/sendungen/glanz-und-gloria,"","","[{""name""=>"""", ""realName""=>""Annina Frey"", ""role""=>""Moderation:""}]",[],false,""
9dc156b0-9872-4416-9d7e-a553701f15a7,srf-1,SRF 1,09ddb750-83a4-4791-a3b5-c6be3e89a613,"",2018-03-06 04:40:00.000000,1,+01:00,2018-03-06 04:50:00.000000,1,+01:00,Schweiz von oben,"",Bückerflug,"","","","","",Info / Dok,false,false,false,false,false,false,false,true,Wiederholung vom 06.02.2018,0,0,0,"",2011,0,"","","",[],[],false,""
